grouping,dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score,"",Site_Name,Other_Name,Last_Updt,Commodity,MinReg_ID,Remarks,Approx_Lon,Approx_Lat,Loc_Pt,Loc_Poly,GeolMinOcc,Resources,Production,History,Dep_Model,Descr_Sum
A59,10071565,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10071565,W015023,160490670,Orofino Group,45.20428,-115.24566,NA,United States,Idaho,Idaho,M,"Gold, Silver",,"Copper, Bismuth, Tungsten",Underground,Vein,S,Past Producer,"Bismuth, Chalcopyrite","Limonite, Pyrite, Quartz",,"PINCH AND SWELL, LENTICULAR",Surface/Underground,,"Fe Stains, Oxidation, Chloritization",,"Mildred, Estep, Arrastre","Shear Zone, Fracture","Siefken, Robert R. (Miller, Pat), Western Field Operations Center (WFOC)","Yellowjacket Formation-Argillite, Quartzite, Schist","Syenite,Quartzite,Gneiss","Idaho Batholith-Quartz, Gneissic Diorite;Ramey Ridge Complex-Syenite","Syenite,Diorite,Quartzite",,,"Lorain, S. H., 1938, Gold Mining And Milling In Idaho County, Idaho: USBM Inf. Circ. 7039, 90 P.Cater, F. W., And Others, 1973, Mineral Resources Of The Idaho Primitive Area And Vicinity, Idaho: USGS Bulletin 1304, 431 P.Shenon, P. J., And Ross, C. P., 1936, Geology And Ore Deposits Near Edwardsburg And Thunder Mountain, Idaho: Idaho Bureau Of Mines And Geology Pamphlet 44, 45 P.1936 Geolmap Idaho Bureau Of Mines And Geology Pamphlet 441938 Recon USBM Inf. Circ. 70391973 Recon F. W. Cater And Others, Bulletin 1304Cater, F. W., And Others, 1973, USGS Bulletin 1304",,,,,,1906,,T. G. Thomas,B,,,,,,,,,,,,,,,,,
A6,10105750,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10105750,W015085,160490008,New York Mine,45.83876,-115.67154,NA,United States,Idaho,Idaho,M,Gold,"Zinc, Lead","Silver, Iron, Molybdenum, Tungsten",Underground,Vein,S,Past Producer,"Galena, Scheelite, Sphalerite","Pyrite, Quartz",,,Underground,,"""Gouge, Oxidation""",,"Fall Creek, Ace Gold Mine, Shamrock, Anaconda & Illinois Claims Included","""Vein Parallels Bedding; Fissure Zone""","""McHugh, Edward L."", ""Miller, Pat J.""",Belt Supergroup,Quartzite,,,"""Faults Trend N - N 30 Deg E, Dip 30 - 60 Deg Ne""",,"{Deposit:: Shenon, P. J., And Reed, J. C., 1934, Geology And Ore Deposits Of The Elk City, Orogrande, Buffalo Hump, And Tenmile Districts, Idaho County, Idaho: USGS Circ. 9, 89 P.}{Deposit:: Lorain, S. H., 1938, Gold Mining And Milling In Idaho County: USBM Inf. Circ. 7039, 90 P.}{Deposit:: Ida. Bureau Of Mines Pamphlet 43.}{Deposit:: U.S. Geological Survey Bulletin 969-F, P. 151-197.}{Deposit:: U.S. Bureau Of Mines Open-File Report MLA 7-91, 1991, Plate 1, No. 17.}{Production:: Shenon, P. J., And Reed, J. C., 1934, USGS Circ. 9}",,1915,,,,1900,,Conrad Smith,B,,,,,,,,,,,,,,,,,
A61,10071091,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10071091,W014306,,Bonanza Mine,44.38489,-114.71313,NA,United States,Idaho,Custer,M,Gold,,"Copper, Lead, Tungsten",Unknown,Vein,S,Past Producer,"Chalcopyrite, Galena","Pyrite, Quartz",,,Underground,,,,Bonanza Occurrence,,"Siefken, Robert R. (Miller, Pat)",,"Latite,Andesite","Oligo-Mio Challis Volcanics-Andesite, Latite","Latite,Andesite",,,"ANDERSON, A. L., 1949, SILVER - GOLD DEPOSITS OF THE YANKEE FORK DISTRICT, CUSTER COUNTY, IDAHO: IDAHO BUREAU OF MINES AND GEOLOGY PAMPHLET 83, 37 PIDAHO BUREAU OF MINES AND GEOL. PAMPHLET 83, 1949, P. 35-36.U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 6-91, 1991, TABLE A-3, NO. 431, P. 207.ANDERSON, A. L., 1949, IDA. BUREAU OF MINES & GEOL. PAMPHLET 83, P. 35.",,,,,,1922,,,B,,,,,,,,,,,,,,,,,
A621,ID00047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,CuMo Property,,2018-03-07,copper; molybdenum; silver; tungsten; rhenium; gallium,,,-115.783,44.034,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
A622,10022920,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10022920,FS00436,,Tungsten Jim Nos 1-4,44.36667,-114.56667,NA,United States,Idaho,Custer,M,Tungsten,,,Unknown,,N,Occurrence,,,,,,,,,,,"Meier, M. Lorrie",,Quartzite,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,
A622,10289747,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289747,W018008,160370001,Thompson Creek Mine,44.33379,-114.58623,NA,United States,Idaho,Custer,M,Tungsten,,,Underground,,,Past Producer,Scheelite,"Garnet, Pyrite, Quartz","Amphibole, Calcite, Diopside, Epidote, Feldspar, Ferberite, Goethite, Powellite, Pyrrhotite, Siderite, Sphene","IRREGULAR, PODS",Underground,,,,"Thompson Creek Tungsten Mine, Tungsten Jim Mine, Salmon River Scheelite Mine, Nelvinny Nos. 1-4, Tungsten Jim Nos. 1-4, Scheelite Nellie Nos. 1-4",,"Siefken, Robert R. (Miller, Pat), Weeks, Robert, Buckingham, David A.",Wood River Formation,"Limestone,Quartzite,Skarn (Tactite)",Idaho Batholith-Quartz Monzonite,Quartz Monzonite,,,"BAKER, JOHN, 1981, CYPRUS MINES, PERSONAL COMMUN.BARRETT, R.M., 1981, PERSONAL COMMUN.B.L.M., 1980, PRE-FINAL ENVIRONMENTAL ASSESSMENT, PROPOSED 230 KV POWERLINE AND RELATED FACILITIES, MOORE IDAHO TO SQUAW CREEK IDAHO, SALMON DISTRICT, SALMON, IDAHOCOOK, E. F., 1956, TUNGSTEN DEPOSITS OF SOUTH - CENTRAL IDAHO: IDAHO BUREAU OF MINES AND GEOLOGY PAMPHLET 108, 40 P.HOBBS, W. S., 1964, MINERAL RESOURCE - TUNGSTEN, IN MINERAL AND WATER RESOURCES OF IDAHO: IDAHO BUREAU OF MINES AND GEOLOGY SPEC. REPT. NO. 1, P. 323 - 333.LARSON, L.L., 1969, AVAILABILITY OF TUNGSTEN AT VARIOUS PRICES FROM RESOURCES IN THE U.S.  U.S.B.M. PRELIMINARY CONFIDENTIAL REPORT (SEE U.S.B.M. IC 8500 FOR PUBLISHED REPORT)MAYFIELD, CHARLES, 1973, GEOLOGY OF THE THOMPSON CREEK AREA, CUSTER COUNTY IDAHO, M.S. THESIS, UNIV. OF IDAHO, MOSCOW, IDAHO.NEWMAN, KEN, 1981, CYPRUS MINES PERSONAL COMMUN.ROSS, CLYDE, 1937, GEOLOGY AND ORE DEPOSITS OF THE BAY HORSE REGION, CUSTER COUNTY IDAHO, U.S.G.S. BULL 877SAVAGE, BILL, 1981, U.S.F.S., PERSONAL COMMUN.SCHMIDT, E.A., 1980, TALK GIVEN AT NORTHWEST MINING CONVENTION IN DEC 1980 ON THOMPSON CREEK MOLYBDENUM MINETAFT, FRANK, 1960, SALMON RIVER SCHEELITE CORPORATION'S REPORT ON D.M.E.A. WORK (DOCKET NO. DMEA 3667) UNPUBLISHEDU.S.B.M., 1981, MINERAL PROPERTY FILE, TUNGSTEN JIM, W.F.O.CU.S. FOREST SERVICE, 1980, FINAL ENVIRONMENTAL IMPACT STATEMENT, THOMPSON CREEK MOLYBDENUM PROJECT, CUSTER COUNTY, IDAHO, CYPRUS MINES CORPORATIONU.T.N. CONSOLIDATED, INC, 1980, TECHNICAL MEMORANDUM IN SUPPORT OF THE ENVIRONMENTAL IMPACT STATEMENT FOR THE THOMPSON CREEK MOLYBDENUM PROJECT, CUSTER COUNTY, IDAHO, CYPRUS MINES CORPORATION.WALLACE, RAY, 1981, U.S.F.S., PERSONAL COMMUN.U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 6-91, 1991, TABLE A-3,  NO. 499, P. 222.",,1954,,,,1953,,James Clutus,A,,,,,,,,,,,,,,,,,
A622,ID00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Tungsten Jim,Thompson Creek; Salmon River; Scheelite Jim,2018-03-14,tungsten,Mr00065,,-114.586,44.334,Yes,No,No,Yes,No,Yes,Yes,Yes
A622,ID00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Tungsten Jim,Thompson Creek; Salmon River; Scheelite Jim,2018-03-14,tungsten,Mr00065,,-114.586,44.334,Yes,No,No,Yes,No,Yes,Yes,Yes
A623,10008771,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008771,D001142,,Yellow Pine Deposit,44.92682,-115.33263,NA,United States,Idaho,Valley,M,"Antimony, Tungsten, Gold",,Silver,Unknown,,Y,Producer,"Gold, Scheelite, Stibnite","Orthoclase, Pyrite, Quartz",,TABULAR,,,,,,Fractures And Faults West Of The Meadow Creek Fault,"Elliott, James E.",,Quartz Monzonite,,,Meadow Creek Fault (A Zone Of Gouge And Breccia 100 Ft. Or More Wide And Traced For A Distance Of About 8 Mi.),,"LEMMON, D.M., UNPUBLISHED DATA.LEMMON, D.M., AND TWETO, O.L., 1962, TUNGSTEN IN THE U.S., USGS MAP, MR-25.COOPER, J.R., 1951, USGS BULL. 969-F.1941 DIREXPL BRADLEY MINING CO., DRILL CORES1941 DIREXPL U.S. BUREAU OF MINES, DRILL CORES1941 OTHER DONALD E. WHITE, RECOGNIZED SCHEELITEREF. NO. 1",,1941,,,,1941,,Donald E. White,B,,,,,,,,,,,,,,,,,
A623,ID00048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Yellow Pine Mine,,2018-03-13,tungsten; antimony; gold; silver,Mr00150,,-115.337,44.928000000000004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A623,ID00048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Yellow Pine Mine,,2018-03-13,tungsten; antimony; gold; silver,Mr00150,,-115.337,44.928000000000004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A623,ID00048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Yellow Pine Mine,,2018-03-13,tungsten; antimony; gold; silver,Mr00150,,-115.337,44.928000000000004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A623,ID00048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Yellow Pine Mine,,2018-03-13,tungsten; antimony; gold; silver,Mr00150,,-115.337,44.928000000000004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A624,10071993,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10071993,W015795,160590002,Ima Mine,44.5328,-113.6911,NA,United States,Idaho,Lemhi,M,"Tungsten, Zinc, Silver","Lead, Copper, Gold",Molybdenum,Underground,Vein,M,Past Producer,"Anglesite, Bornite, Cerargyrite, Chalcocite, Chalcopyrite, Covellite, Cuprite, Galena, Huebnerite, Malachite, Molybdenite, Pyromorphite, Scheelite, Sphalerite, Tetrahedrite","Calcite, Fluorite, Limonite, Microcline, Muscovite, Pyrite, Quartz, Rhodochrosite, Siderite, Mica, Orthoclase",,"LINEAR, IRREGULAR, LENTICULAR, PINCH & SWELL, TABULAR",Underground,,,,"Blue Wing-Ima Mine, Idaho Tungsten, Tungsten Gate, Idaho Tungsten Nos. 1-4 and 6-11",,"Siefken, Robert R. (Miller, Pat), Elliott, James E., Mosier, Dan, King, Robert U., Sokaski, Meier, M. Lorrie, Western Field Operations Center (WFOC)",Belt Supergroup,"Slate,Quartzite",Granite,Granite,,,"Umpleby, J. B., 1913, Geology And Ore Deposits Of Lemhi County, Idaho:  USGS Bulletin 528, 182 P.Cook, E. F., 1956, Tungsten Deposits Of Southcentral Idaho:  Idaho Bureau Of Mines And Geology Pamphlet 108, 40 P.Hobbs, S. W., 1964, Mineral Resources-Tungsten, In Mineral And Water Resources Of Idaho: Idaho Bureau Of Mines And Geology Spec. Rept. No. 1, P. 223-233.Anderson, A. L., 1948, Tungsten Mineralization At The Imamine, Blue Wing District, Lemhi County, Idaho:  Econ. Geol., V43, No. 3, P. 181-206.Barton, W. P., And Arentz, S. S., 1939, Mining And Milling Tungsten At The Ima Mine:  Mining Cong. Jour., V. 25, No. 3, P. 16-19.Callaghan, Eugene, And Lemmon, S.W., 1941, Tungsten Resources Of The Blue Wing District, Lemhi County, Idaho:  USGS Bulletin 931-A, P. 1-21.Livingston, D. C., 1919, Tungsten, Cinnabar, Manganese, Molybdenum, And Tin Deposits Of Idaho:  Univ. Of Idaho Bulletin No. 2, V. 14, 72 P.Idaho Department Of Labor And Industrial Services, 1975, First Annual Report Addendum, 1974-1975, 95 P.Bell, R. N., 1917, Eighteenth Annual Report Of The Mining Industry Of Idaho For The Year 1916V.E. Mitchell, Et. Al; Mines And Prospects Map Series, 1981, Dubois Quad, Location No. 323 and 331Geological Society Of America Bulletin V 58, No 12, P 1085-1160U.S. Bureau Of Mines Open-File Report MLA 6-91, 1991, Table A-2, 14    No. 268, P. 170.Bradshaw, Expl Ima Northwest Mine AssociationDMEA Report Contract Idm E-41DMEA Report Contract Idm E-427Lemmon, D.M., Unpublished Data.Lemmon, D.M. And Tweto, O.L., 1962, Tungsten In The U.S., USGS Map, Mr-25.Anderson, A.L., 1948, Econ. Geol., Vol. 43, No. 3, P. 181.Callaghan, E., And Lemmon, D. M., 1941, USGS Bulletin 931-AHobbs, S. W., 1964, Idaho Bureau Of Mines And Geology Spec. Rept. No. 1Bell, R. N., 1917, Mining Industry Report For 1916",,1900,,,,1881,,Ima Consolidated Mining And Milling,A,,,,,,,,,,,,,,,,,
A624,ID00049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,Ima Mine,,2018-03-13,tungsten; antimony; gold; silver; molybdenum,Mr00153,,-113.69200000000001,44.532000000000004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A624,ID00049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,Ima Mine,,2018-03-13,tungsten; antimony; gold; silver; molybdenum,Mr00153,,-113.69200000000001,44.532000000000004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A625,10055833,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055833,SP00032,300010616,Brown's Lake,45.521,-112.836,NA,United States,Montana,Beaverhead,M,Tungsten,Copper,Molybdenum,Unknown,Contact Metasomatic,N,Past Producer,"Chalcopyrite, Powellite, Scheelite, Bornite, Covellite, Malachite, Pyrrhotite","Epidote, Garnet, Quartz, Magnetite, Biotite, Pyrite",,TABULAR AND IRREGULAR,Surface/Underground,42: W skarn,,,"Ivanhoe, Lost Creek, Lentung, Browns Lake Mine",,"Causey, J. Douglas, Loen, Jeffrey S. (Pearson, Robert C.), Hobbs, Warren S., Avery, Dale",Amsden Formation,"Shale,Limestone",,"Granite,Quartz Monzonite,Diorite",Contact Metamorphic Zone,Mesozoic-Cenozoic Orogenic Belt,"PATTEE, E.C., 1960, TUNGSTEN RESOURCES OF MONTANA:  DEPOSITS OF THE MOUNT TORREY BATHOLITH BEAVERHEAD COUNTY, U.S. BUREAU OF MINES, REPORT OF INVESTIGATION 5552, 41P.MYERS, W.B., 1952, GEOLOGY AND MINERAL DEPOSITS OF THE NORTHWEST QUARTER OF WILLIS QUADRANGLE AND ADJACENT BROWN'S LAKE AREA; BEAVERHEAD COUNTY, MONTANA, U.S. GEOLOGICAL SURVEY, OPEN FILE REPORT, P. 18.GEACH, R.D., 1972, MINES AND MINERAL DEPOSITS (EXCEPT FUELS), BEAVERHEAD COUNTY, MONTANA, MONTANA BUREAU OF MINES AND GEOLOGY, BULLETIN 85, 194 P.DMEA 1951XDMEA 2292DMA-148DMEA FILESINTERNATIONAL STRATEGIC MINERALS INVENTORY RECORD W109",,1953,,1958,,1941,,,A,,,,,,,,,,,,,,,,,
A625,MT00027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,Browns Lake Mine,Ivanhoe; Lost Creek; Lentung,2018-03-19,tungsten,Mr00151,,-112.83500000000001,45.52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A625,MT00027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,Browns Lake Mine,Ivanhoe; Lost Creek; Lentung,2018-03-19,tungsten,Mr00151,,-112.83500000000001,45.52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A626,10008784,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008784,D001166,,Calvert Red Buttons Mine,45.84822,-113.15229,NA,United States,Montana,Beaverhead,M,Tungsten,,Beryllium,Unknown,Contact Metasomatic,Y,Producer,"Beryl, Scheelite","Epidote, Garnet",,,Surface,,,,Calvert Tungsten Mine,,"Elliott, James E., Loen, Jeffrey S. (Pearson, Robert C.)",Hasmark,Dolomite,Pioneer Batholith,Quartz Monzonite,,,USGS MR-25MBMG BULL 85.,,,,,,,,Ferguson And Henderson,B,,,,,,,,,,,,,,,,,
A626,MT00028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,Calvert Mine,Red Button Mine,2018-03-19,tungsten,Mr00152,,-113.152,45.848,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A626,MT00028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,Calvert Mine,Red Button Mine,2018-03-19,tungsten,Mr00152,,-113.152,45.848,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
A63,10071477,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10071477,W014893,,Antimony Rainbow Group Mine,45.13682,-115.40096,NA,United States,Idaho,Valley,M,"Antimony, Copper, Tungsten",,"Gold, Mercury, Silver",Unknown,,S,Producer,"Argentite, Chalcopyrite, Cinnabar, Fluorite, Huebnerite, Scheelite, Sphalerite, Stibnite, Tetrahedrite","Pyrite, Quartz",,"LENS, IRREGULAR",,,"Silicification, Fracturing, Greisenization",,Dokka,"Large Normal Fault, Fissure","Duncan, Daniel G. (Miller, Pat)","Yellowjacket Formation-Schist, Gneiss","Diorite,Schist,Gneiss",Idaho Batholith-Grandodiorite;Profile Gap-Smith Creek Dike Swarm-Dikes,"Diorite,Plutonic Rock",,,"KIRKPATRICK, G. E., 1974, GEOLOGY AND ORE DEPOSITS OF THE BIG CREEK AREA, VALLEY AND IDAHO COUNTIES, IDAHO: MOSCOW, IDAHO, UNIV. OF IDAHO, M.S. THESIS, P. 53 - 54LEONARD, B. F., 1965, MERCURY-BEARING ANTIMONY DEPOSIT BETWEEN BIG CREEK AND YELLOW PINE, CENTRAL IDAHO: USGS PROF. PAPER 525-B, P. 27.GRINER, W. C., 1975, SEVENTY-FIRST ANNUAL REPORT OF THE MINING INDUSRY OF IDAHO FOR 1973-1974, 98 P.1965 RECON B. F. LEONARD, PROF. PAPER 525-B1975 COMPILE STATE MINE INSPECTOR'S ANNUAL REPORT.KIRKPATRICK, G. E., 1974, UNIVERSITY OF IDAHO M.S. THESIS, P 49",,,,,,,,,B,,,,,,,,,,,,,,,,,
A64,10093585,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10093585,W015025,,Ludwig Deposit,45.12458,-115.41126,NA,United States,Idaho,Valley,M,"Silver, Gold, Tungsten",,,Unknown,,N,Occurrence,"Argentite, Chalcopyrite, Gold, Huebnerite, Scheelite, Sphalerite, Tetrahedrite","Pyrite, Quartz",,"LENS, IRREGULAR",,,"Silicification, Fracturing",,"Laufer and DavisDavis, Nevitt",Shear Zone,"Siefken, Robert R. (Miller, Pat)",Belt Supergroup,"Schist,Gneiss",,,,,"BELL, R. N., 1913, FOURTEENTH ANNUAL REPORT OF THE MINING INDUSTRY OF IDAHO FOR THE YEAR 1912.HOBBS, S. W., 1964, MINERAL RESOURCE - TUNGSTEN, IN MINERAL AND WATER RESOURCES OF IDAHO: IDAHO BUREAU OF MINES AND GEOLOGY SPEC. REPT. NO. 1, P. 223 - 233.KIRKPATRICK,  G. E., 1974, GEOLOGY AND ORE DEPOSITS OF THE BIG CREEK AREA, VALLEY AND IDAHO COUNTIES, IDAHO: MOSCOW, IDAHO, UNIV. OF IDAHO, M.S. THESIS, P. 50BELL, R. N., 1912, BIG CREEK GOLD DISTRICT, IDAHO: ENG. MINING JOUR. V. 94, NO. 19, P. 891 - 892.1913 COMPILE STATE MINE INSPECTOR'S ANNUAL REPT.1964 COMPILE IDAHO BUREAU OF MINES AND GEOLOGY SPEC. REPT. NO. 1",,,,,,,,,B,,,,,,,,,,,,,,,,,
A7,10217009,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10217009,,160490009,Strickna,45.74927,-115.32597,NA,United States,Idaho,Idaho,M,,,Tungsten,Unknown,,,Unknown,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,USBM INF CIRC 7023,,,,,,,,,D,,,,,,,,,,,,,,,,,
A71,10071458,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10071458,W014860,160590011,Grunter Mine,45.3736,-114.2889,NA,United States,Idaho,Lemhi,M,Gold,,"Zinc, Lead, Tungsten, Silver",Surface-Underground,,S,Past Producer,"Galena, Gold, Scheelite, Sphalerite, Chalcopyrite, Huebnerite","Calcite, Magnetite, Muscovite, Pyrite, Quartz, Pyrrhotite",,TABULAR,Surface/Underground,,,,Shoup,,"Duncan, Daniel G. (Miller, Pat), Western Field Operations Center (WFOC), Elliott, James E., Mosier, Dan",Belt Supergroup,Gneiss,"Gneissic Granite;Dikes-Lamprophyre, Granitic",Gneiss,,,"Koschmann, A. H., And Bergendahl, M. H., 1968, Principal Gold-Producing Districts Of The United States: USGS Prof Paper 610, P 136Hobbs, S. W., 1964, Mineral Resource-Tungsten, In Mineral And Water Resources Of Idaho: Idaho Bureau Of Mines And Geology Spec. Rept. No. 1, P. 223 - 233.Moore, F. C., 1910, Eleventh Annual Report Of The Mining Industry Of Idaho For The Year 1909.Bell, R. N., 1904, Report Of The Mining Districts Of Idaho For The Year 1903.Griner, W. C., 1975, Seventy-First Annual Report Of The Mining Industry Of Idaho For 1973-1974, 98 P.Gray, F. A., 1927, Ore Deposits Of The Mineral Hill District, Lemhi County, Idaho: Minneapolis, Minnesota, Univ. Of Minnesota, Phd Thesis.1904 Compile State Mine Inspector's Annual Report1910 Compile State Mine Inspector's Annual Report1964 Compile Idaho Bureau Of Mines And Geology Spec. Rept. No. 11968 Recon A. H. Koschmann And M. H. Bergendahl, Prof. Paper 6101975 Compile State Mine Inspector's Annual ReportUSBM WFOC Wilderness StudiesLemmon, D.M., Unpublished Data.Lemmon, D.M., And Tweto, O.L., 1962, Tungsten In The U.S., USGS Map, MR-25.Umpleby, J.B., 1913, USGS Bulletin 528.Gray, F. A., 1927, Univ. Of Minnesota, Phd Thesis.",,,,,,1882,,Same James And Pat O'Hara,A,,,,,,,,,,,,,,,,,
A73,10071637,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10071637,W015137,160490001,Petsite Mine,45.68765,-115.5357,NA,United States,Idaho,Idaho,M,Gold,,"Copper, Lead, Tungsten",Unknown,,S,Past Producer,"Chalcopyrite, Galena, Malachite, Molybdenite, Scheelite, Tetradymite, Wolframite","Hematite, Pyrite, Pyrolusite, Quartz",,STRINGERS,,,"Silicification, Oxidation",,"Knob Hill, Circ Twins, Petzite",,"Mosier, Dan, King, Robert U., Buckingham, David A., Miller, Pat J.",,"Rhyolite,Dacite","Porphyritic Dacite, Rhyolite Stock;Idaho Batholith-Granodiorite","Rhyolite,Dacite",,,"Shenon, P. J., And Reed, J. C., 1934, Geology And Ore Deposits Of The Elk City, Orogrande, Buffalo Hump, And Tenmile Districts, Idaho County, Idaho: USGS Circ. 9, 89 P.Jones, R. W., 1959, Petzite: Idaho Bureau Of Mines And Geology Open - File Report.Dixie Summmit MLA Study Area; U.S. Bom Open File Report; MLA 9-91, Pp. 17-24.Idaho Consolidated Metals Corp. News Release, 2-12-97.Pay Dirt. ""As Construction Starts At Daisy, Inter-Rock Steps Up Ore Search"". Sept., 1996. P.13.Idaho Consolidated Metals Corporation. ""Idaho Consolidated Is Pleased To Announce Cyprus Completes First Phase Of Of Drilling"". Oct. 23, 1996. News ReleaseIdaho Consolidated Metals Corporation. ""Idaho Consolidated Is Pleased To Announce The Completion Of The Petsite Jv 1996 Field Exploration Program"". Dec. 2, 1996. News Release.Southwestern Paydirt, N694, April 1997, P12.Idaho Consolidated Metals Corporation, Oct. 10, 1996 News Release.Pay Dirt. ""Idaho Acquires Bema Gold'S Position In Elk City Belt"". Sept., 1996. Pp.10-11Shenon, P. J., And Reed, J. C., 1934, USGS Circ. 9",,,,,,,,,B,,,,,,,,,,,,,,,,,
A76,10094332,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10094332,D004711,,Glowworm and Greenhorn,45.42129,-112.80228,NA,United States,Montana,Beaverhead,M,Copper,"Tungsten, Molybdenum",,Unknown,Contact Metasomatic,N,Occurrence,"Malachite, Molybdenite, Scheelite","Calcite, Gypsum, Quartz",,,,,,,,,"Loen, Jeffrey S. (Pearson, Robert C.)",Amsden,Limestone,Pioneer Batholith,Quartz Monzonite,,,"USBM RI 5552, P. 16-18.MBMG BULL 85, P. 88.",,,,,,,,,C,,,,,,,,,,,,,,,,,
A77,10094613,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10094613,D010026,,Granite Creek Prospect,46.37406,-113.1023,NA,United States,Montana,Granite,M,Silver,"Lead, Zinc, Tungsten, Gold, Copper",,Unknown,Vein,N,Occurrence,Gold,Quartz,,,,,,,,,"Wise, Kristine K. (Elliott, James E.)",,"Skarn (Tactite),Limestone",,,Philipsburg Batholith,,"USGS OPEN FILE REP 81-1095, P. 176, FIG. 21, 25",,,,,,,,,D,,,,,,,,,,,,,,,,,
A79,10008407,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008407,D000524,,Granite Mtn.,45.56657,-112.04114,NA,United States,Montana,Madison,M,"Molybdenum, Tungsten",,,Unknown,,N,Occurrence,"Huebnerite, Molybdenite",,,,,,,,,,"King, Robert U., Loen, Jeffrey S. (Pearson, Robert C.)",,Quartz Monzonite,,Quartz Monzonite,,,"REID, R., 1957, BEDROCK GEOLOGY OF THE NORTHERN PART OF THE TOBACCO ROOT MTNS., MADISON CO., MONTANA:  MONTANA BUR. OF MINES & GEOL. MEM. 36",,,,,,,,,D,,,,,,,,,,,,,,,,,
A80,10197623,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10197623,DC12010,300570105,Green Jacket Mine,45.5771,-111.97896,NA,United States,Montana,Madison,M,Tungsten,,"Silver, Copper",Surface-Underground,,,Prospect,,,,,,,,,"Green Jacket, Potosi Tungsten, Demos Group - 0300570107, Beaverhead National Forest",,Johnson,,,,,,,"MONTANA BUREAU OF MINES AND GEOL. IC 21, 1958, P. 44.U.S. BUREAU OF MINES RI 6334, 1963, P. 29.",,,,,,,,,C,,,,,,,,,,,,,,,,,
